CSKU,1C code,Item name,in case,coif,arge_group,category,brand,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22
702724,84854223,Fus ProGlide Crt 2,4.00000,1.00000,system blade,blade,Gilette,0.01453,0.02573,0.01666,0.01600,0.02279,0.02666,0.03133,0.01906,0.02319,0.03266,0.02173,0.02986,0.01880,0.04266,0.02666,0.02893,0.02733,0.03466,0.03199,0.03679,0.02399,0.04812,0.03746,0.03732,0.02746,0.03532,0.03039,0.02679,0.02146,0.02439,0.02599,0.02786,0.06265,0.03559,0.03359,0.05692,0.03293,0.02759,0.05692,0.02119,0.02039,0.02399,0.03626,0.02946,0.04119,0.00067,0.07065,0.06278,0.01960,0.03932,0.02973,0.00013,0.04372,0.05985,0.03572,0.04092,0.05559,0.06212
702422,84854226,Fus ProGlide Crt 4,4.00000,1.00000,system blade,blade,Gilette,0.02187,0.06507,0.02560,0.01680,0.05174,0.02427,0.06347,0.06401,0.04694,0.06774,0.04614,0.06748,0.02587,0.12215,0.03174,0.06401,0.02880,0.06774,0.06454,0.11895,0.02374,0.08988,0.05654,0.07121,0.02800,0.06908,0.03387,0.04614,0.04347,0.04347,0.04694,0.05494,0.04347,0.04294,0.06401,0.09335,0.05761,0.06027,0.08988,0.05521,0.05067,0.06241,0.04054,0.06401,0.06134,,0.13922,0.12855,0.02080,0.05787,0.10748,0.10268,0.08561,0.13122,0.08908,0.08534,0.10348,0.07334
702279,84854231,Fus ProGlide Pow Crt 2,4.00000,1.00000,system blade,blade,Gilette,0.01840,0.02586,0.02119,0.01213,0.02586,0.02533,0.03106,0.02239,0.01853,0.03053,0.03119,0.02373,0.01666,0.03133,0.01973,0.02933,0.01813,0.02586,0.03013,0.02759,0.02079,0.03759,0.03066,0.03372,0.01280,0.03279,0.02266,0.01453,0.01560,0.01973,0.02146,0.02079,0.05652,0.01946,0.02119,0.04092,0.02506,0.02319,0.04172,0.01533,0.01520,0.01120,0.01053,0.02053,0.02973,0.00040,0.05265,0.04559,0.00773,0.02933,0.03146,0.04212,0.02039,0.00040,-0.00147,0.00053,,0.00013
702428,84854233,Fus ProGlide Pow Crt 4,4.00000,1.00000,system blade,blade,Gilette,0.02774,0.05521,0.02640,0.02214,0.05307,0.04454,0.04641,0.04561,0.04587,0.04614,0.05921,0.05147,0.02507,0.07494,0.03120,0.05201,0.03334,0.06374,0.04694,0.05761,0.02667,0.08294,0.06534,0.05787,0.02907,0.05227,0.03014,0.02560,0.04241,0.03867,0.04027,0.04001,0.03974,0.04054,0.04667,0.08294,0.04534,0.04081,0.07308,0.04481,0.03440,0.04587,0.04534,0.05734,0.02507,,0.10588,0.05281,0.00133,,,-0.00027,0.00133,,-0.00347,0.00053,,
701026,13227566,MACH 3 CARTRIDGES x2,40.00000,1.00000,system blade,blade,Gilette,0.04555,0.06855,0.04900,0.03644,0.05999,0.05544,0.07266,0.05722,0.04211,0.06810,0.05044,0.06866,0.03666,0.06377,0.03311,0.04077,0.03844,0.04366,0.04377,0.05022,0.03411,0.07088,0.04088,0.06077,0.02944,0.04766,0.03566,0.04144,0.02966,0.03744,0.03166,0.03944,0.06299,0.03966,0.05799,0.05922,0.03566,0.04066,0.06155,0.03211,0.03077,0.04033,0.04344,0.04944,0.02333,,0.08566,0.06810,0.02311,0.04244,0.04944,0.04422,0.04622,0.03922,0.00067,0.01567,0.05822,0.07122
701028,13220247,MACH 3 CARTRIDGES x4,40.00000,1.00000,system blade,blade,Gilette,0.02533,0.05422,0.02644,0.03200,0.07866,0.07799,0.05577,0.03866,0.03066,0.06444,0.04133,0.04977,0.03444,0.06222,0.03866,0.05000,0.03711,0.04555,0.03777,0.04600,0.02778,0.05644,0.05088,0.04888,0.02178,0.03866,0.03089,0.03044,0.03222,0.02889,0.02333,0.05000,0.02666,0.03000,0.03466,0.07488,,0.00022,0.00133,,0.03244,0.02022,0.00733,0.03777,0.07644,0.00422,0.03133,0.05555,0.01866,0.03533,0.02866,0.01000,0.02622,0.06977,0.02666,0.05000,0.04000,0.11310
739501,13220243,MACH 3 CARTRIDGES x8,20.00000,1.00000,system blade,blade,Gilette,0.07999,0.31064,0.17243,0.18887,0.38174,0.12621,0.39952,0.28753,0.24575,0.44351,0.27731,0.37196,0.07066,0.41418,0.07866,0.25242,0.12621,0.34841,0.16487,0.55772,0.09288,0.35330,0.18309,0.26575,0.10532,0.26442,0.09199,0.21776,0.17732,0.18993,0.18309,0.22526,0.13821,0.17287,0.19287,0.36263,0.14754,0.17776,0.29375,0.16576,0.15376,0.15510,0.20398,0.24353,0.14487,0.00400,0.43551,0.26842,0.12177,0.18043,0.18976,0.21420,0.18887,0.15510,0.18665,0.10532,0.00089,
739203,13264252,MACH 3 TR Cx2,40.00000,1.00000,system blade,blade,Gilette,0.02600,0.03800,0.02489,0.02733,0.03333,0.02733,0.03644,0.03011,0.02222,0.03822,0.03089,0.03777,0.01555,0.03800,0.02411,0.03355,0.03066,0.03655,0.03100,0.04033,0.01655,0.04888,0.02822,0.03089,0.01622,0.02811,0.01900,0.02055,0.01766,0.01722,0.01611,0.01855,0.04988,0.02100,0.02111,0.03988,0.02566,0.02022,0.03322,0.02033,0.01633,0.01433,0.02000,0.01655,0.02444,0.01567,0.02022,0.06099,0.01155,0.02478,0.03455,0.02355,0.03133,0.02711,0.02855,0.03955,0.00733,
739204,13264256,MACH 3 TR Cx4,40.00000,1.00000,system blade,blade,Gilette,0.02311,0.03577,0.01578,0.02044,0.05822,0.02533,0.03400,0.03066,0.02511,0.03133,0.02644,0.03644,0.01289,0.05044,0.01800,0.03200,0.01800,0.02955,0.03089,0.03022,0.01422,0.04577,0.03533,0.03177,0.01155,0.02333,0.01778,0.02311,0.02000,0.02022,0.01844,0.02733,0.01889,0.02378,0.02778,0.05199,0.02911,0.03422,0.04222,0.02022,0.02400,0.03111,0.03311,0.03022,0.02622,0.04066,0.00067,0.05177,0.02311,0.02644,0.04288,0.02378,0.02778,0.04733,0.03689,0.03733,0.03377,
701006,13265546,MACH 3 TR Cx8,20.00000,1.00000,system blade,blade,Gilette,0.03733,0.14665,0.05199,0.05777,0.23953,0.18487,0.13776,0.13954,0.09244,0.17376,0.14087,0.14132,0.02800,0.23864,0.04977,0.12177,0.07110,0.18132,0.09021,0.19954,0.05333,0.20665,0.11910,0.14087,0.04711,0.14487,0.05777,0.10754,0.09866,0.09332,0.10710,0.14132,0.07866,0.08799,0.10621,0.17820,0.12621,0.07777,0.17687,0.08621,0.08310,0.08266,0.11999,0.10932,0.06310,0.00089,0.27108,0.18709,0.07022,0.11066,0.09066,0.11954,0.09777,0.09110,0.11199,0.14176,0.14399,0.14665
701834,75025757,Venus Breez K x 2,4.00000,1.00000,system blade,blade,Gilette,0.01067,0.03233,0.01533,0.01355,0.04200,0.03589,0.05477,0.05588,0.03122,0.04066,0.02322,0.02578,0.01133,0.03955,0.01733,0.02789,0.01978,0.04388,0.03611,0.05444,0.02011,0.04544,0.02922,0.03044,0.01078,0.03066,0.01911,0.02133,0.03222,0.03333,0.03533,0.03800,0.02589,0.02600,0.02778,0.04444,0.02211,0.02589,0.04444,0.01778,0.01989,0.02600,0.03600,0.04133,0.02500,-0.00022,0.05777,0.04544,0.01289,0.02466,0.00944,0.03900,0.02689,0.03633,0.03033,0.04344,0.03922,0.03466
738012,81744858,Venus Breez K x 4,4.00000,1.00000,system blade,blade,Gilette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01533,0.01267,0.01689,0.01155,0.01311,0.05555,0.03155
701841,13224485,VENUS CART.x 4,4.00000,1.00000,system blade,blade,Gilette,0.01822,0.07088,0.01578,0.02044,0.08021,0.09244,0.09821,0.10932,0.04600,0.05444,0.05822,0.04755,0.01489,0.09732,0.03111,0.05155,0.04533,0.09643,0.08532,0.12688,0.03800,0.09866,0.06799,0.06444,0.02400,0.06533,0.02933,0.04155,0.06422,0.07288,0.06999,0.07466,0.06466,0.04488,0.06799,0.12465,0.05555,0.00400,0.00111,0.02866,0.04111,0.06377,0.06910,0.09155,0.06088,0.02422,0.08866,0.09155,0.03622,0.05000,0.03666,0.02778,0.08266,0.09732,0.08110,0.07933,0.07355,0.10043
737926,75070234,Gillette Blue3 Disp x10,12.00000,0.10000,blue 3,disposables,Gilette,0.90684,0.27077,0.24464,0.22351,0.36918,0.74893,0.68444,0.59492,0.49150,0.64162,0.43146,0.64941,0.24520,0.65274,0.57935,0.41533,1.00914,0.57546,0.24742,0.00389,,0.22129,0.40699,0.60437,0.23185,0.27188,0.37030,0.28195,0.34150,0.34539,0.44597,0.46899,0.36385,0.32609,0.46537,0.63551,0.27633,0.42089,0.31803,0.30969,0.47983,0.36974,0.44369,0.30691,0.50490,0.01114,0.74663,0.50434,0.21406,0.57657,0.57713,0.18348,0.56879,0.42979,0.84456,0.42979,0.62050,0.37975
738006,75070238,Gillette Blue3 Rx3,12.00000,1.00000,blue 3,disposables,Gilette,1.23208,0.32557,0.50410,0.18604,1.51064,0.53577,1.15006,0.79583,1.53647,0.27022,0.98420,0.66147,0.50477,0.74882,0.49760,0.45993,1.00570,0.36491,1.08488,0.66997,0.64613,1.35460,0.47760,0.51294,1.03937,0.39891,0.32690,0.23955,0.17720,0.27856,0.28906,0.26689,0.37641,0.48610,0.22905,0.64330,0.21054,0.23321,0.31856,0.26472,0.29973,0.28522,0.34757,0.14653,0.79683,0.00200,0.53711,1.17724,0.10752,0.23621,0.29489,0.19954,0.94536,0.02634,0.46559,0.28489,0.26255,0.32957
737922,81477076,Gillette Blue3 Blue x6,12.00000,1.00000,blue 3,disposables,Gilette,1.13222,0.27731,0.19198,0.26697,0.33597,1.35120,1.03223,0.81325,0.43262,0.83792,0.47262,0.80625,0.19965,1.02656,0.99123,0.54428,1.29754,0.99990,0.44462,1.69183,0.27131,1.10422,0.94124,0.87325,0.67327,0.74393,0.75026,0.76292,0.55161,1.09322,0.70126,0.70726,0.82825,1.22221,0.87491,0.98857,0.53395,0.53028,1.21621,0.44729,0.55561,0.72259,0.84592,0.56828,1.54118,,1.73116,1.12322,0.22131,0.87425,0.79692,1.26987,0.21731,1.07123,1.91014,0.97357,0.64927,2.00480
737875,81477099,Gillette Blue3 ICE x6,6.00000,1.00000,blue 3,disposables,Gilette,0.60427,0.27564,0.13532,0.19365,0.20031,0.69293,0.59027,0.28664,0.40096,0.36763,0.23931,0.27831,0.05799,0.28830,0.23631,0.09699,0.70993,0.28630,0.09366,0.37396,0.10666,0.24264,0.21864,0.37596,0.08432,0.10966,0.10366,0.07899,0.30830,0.45795,0.12699,0.08099,0.15532,0.74893,0.08832,0.08932,0.08532,,0.83392,,-0.06833,0.09066,0.85325,0.24364,0.20331,,1.01523,0.20265,0.04433,0.13699,0.15498,0.79425,-0.14532,0.08333,0.16498,0.36030,0.06133,0.51761
700785,13259372,GILLETTE 2 R x5,24.00000,1.00000,other disposables,disposables,Gilette,8.99100,1.20500,2.70063,8.42175,6.33500,1.65363,4.17325,3.73613,3.26350,2.30538,4.05575,2.15200,4.19800,1.89150,1.25775,1.85200,3.55463,3.05100,6.34638,1.49163,6.63525,2.70650,10.95488,4.15463,1.34788,2.42600,3.06288,2.68063,1.56400,4.84063,6.16175,4.67375,5.06125,8.23975,4.24950,7.51338,0.90788,2.07513,2.49688,2.84013,4.09375,1.03800,10.96800,2.44288,1.30438,1.58263,9.93913,3.24925,0.32588,1.42913,1.67625,1.45375,1.52663,1.80288,2.66063,1.89175,2.21350,1.68075
737910,81661435,GILLETTE BL 2 PL R5,24.00000,1.00000,other disposables,disposables,Gilette,0.77463,0.26500,0.37488,1.44000,0.15863,0.47263,0.47500,0.65375,0.36850,0.76880,0.51895,0.56593,0.17988,0.90008,0.84605,0.37520,1.63520,0.76703,0.28665,0.83983,0.23573,1.15098,0.45220,0.56168,0.34510,1.24320,0.38168,0.32935,0.03780,0.43593,0.53708,0.47005,0.25235,1.30515,0.48493,0.59920,0.23713,0.12700,0.80973,0.36015,0.20685,0.35963,0.38185,0.50575,0.36523,,0.60480,0.73010,0.17710,0.30923,0.51118,0.31238,0.18025,0.00123,-0.00858,,0.00018,
700786,13259374,GILLETTE 2 DISP x24,576.00000,0.04167,other disposables,disposables,Gilette,1.35000,0.56820,0.76380,0.27360,0.42180,1.16580,0.97320,1.24620,0.69720,0.80160,0.56040,0.93480,0.23760,0.95940,0.91500,0.35252,1.62796,0.93480,0.31140,0.99120,0.26520,0.78060,0.52980,1.14060,0.30300,0.49320,0.51180,0.75480,0.55985,0.59603,1.15563,0.32345,0.50520,0.51003,0.49923,0.53710,0.29158,0.39060,0.44880,0.31920,0.39570,0.40050,0.47640,0.64920,0.31560,,0.73320,0.51540,0.17640,0.36060,0.58440,0.40680,0.44160,0.42180,0.59700,0.59580,0.65160,0.56520
700359,13263367,GILLETTE BL2 PL DISPx24,576.00000,0.04167,other disposables,disposables,Gilette,0.49080,0.15420,0.20100,0.13860,0.20160,0.46080,0.34860,0.34740,0.26640,0.33300,0.24720,0.35220,0.11820,0.36960,0.27000,0.18720,0.41760,0.22380,0.17040,0.38520,0.18540,0.39420,0.25620,0.40980,0.17520,0.20340,0.30720,0.20705,0.24490,0.30245,0.20343,0.24785,0.23283,0.26703,0.19860,0.28995,0.14703,0.17640,0.25795,0.23820,0.21150,0.22830,0.22860,0.20520,0.24120,,0.37860,0.26398,0.10380,0.19380,0.27000,0.19020,0.20520,0.25200,0.34440,0.37140,0.09300,0.31620
701649,81464220,Rubie Platinum Plus x5x108,"2,16",0.05000,other disposables,disposables,Gilette,0.00270,0.24320,0.41750,0.00520,0.01680,0.00960,,,0.35410,0.01340,0.03930,0.05440,0.54640,0.69140,0.00700,0.01020,0.01100,0.07520,0.03210,0.01740,0.00810,0.01400,0.01040,0.02520,0.01100,0.01000,0.01040,0.00763,0.01141,0.00710,0.01173,0.01460,0.00700,0.00870,0.00980,0.01530,0.00790,0.00730,0.00730,0.01060,0.00640,0.01110,0.00760,0.01350,0.00880,0.00480,0.01190,0.01420,0.00350,0.00580,0.01320,0.00570,0.00730,0.00560,0.00900,0.01640,0.02450,0.01860
737841,80245042,Simply Venus pink 3x4,6.00000,1.00000,other disposables,disposables,Gilette,0.38241,0.23175,0.25109,0.15732,0.15976,0.33330,0.58328,0.56905,0.36374,0.51373,0.25953,0.37663,0.13954,0.36907,0.27397,0.23020,0.73815,0.45107,0.23820,0.75815,0.15110,0.38441,0.31219,0.33174,0.17198,0.25309,0.22820,0.25620,0.24798,0.26442,0.35396,0.35019,0.31352,0.35263,0.27331,0.41685,0.14932,0.21153,0.29219,0.24642,0.27931,0.36241,0.29841,0.00800,0.00644,,0.65371,0.36619,,0.16909,0.29597,0.17465,0.20398,0.30153,0.32152,0.24931,0.53217,0.27197
737880,81646078,Simply Venus3 Display 24x24,576.00000,0.04167,other disposables,disposables,Gilette,0.01500,0.00060,,,0.00120,,,,,,,,,,,,,,0.08273,0.42567,0.10008,0.34294,0.13878,0.38297,0.19749,0.23619,0.15079,0.22551,0.20833,0.24180,0.39381,0.23491,0.32698,0.27494,0.24436,0.40310,0.13772,0.26021,0.25487,0.22018,0.30424,0.30958,0.34961,0.40694,0.15746,,0.54844,0.34294,0.12677,0.28022,0.39498,0.21617,0.12143,0.11209,,0.26288,0.52709,0.34027
702719,84845255,Simply Venus2 x4,96.00000,1.00000,other disposables,disposables,Gilette,0.20510,0.11290,0.12900,0.06070,0.09750,0.33170,0.29900,0.34470,0.18890,0.18890,0.18810,0.18440,0.06390,0.21860,0.17280,0.11730,0.42240,0.22740,0.12830,0.34190,0.08110,0.17090,0.16080,0.16430,0.09590,0.53370,0.10220,0.07480,0.13010,0.09330,0.14510,0.14650,0.13250,0.15140,0.13370,0.25170,0.06510,0.09500,0.11990,0.08520,0.12590,0.14020,0.26310,0.09410,0.17600,0.08960,0.12970,0.20310,0.04040,0.07930,0.14480,0.08750,0.07620,0.14580,0.13200,0.18830,0.20440,0.12110
